Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,NumMosquitos_sum
2011-09-12,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,10.0
2011-09-12,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,5.0
2011-09-12,CULEX PIPIENS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,1.0
2011-09-12,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,2.0
2011-09-12,CULEX TERRITANS,42, W 65TH ST,T235,41.776428,-87.627096,0,1.0
2011-09-12,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,1.0
2011-09-12,CULEX RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,1.0
2011-09-12,CULEX PIPIENS/RESTUANS,29, W 85TH ST,T237,41.738903,-87.69544300000001,0,4.0
2011-09-12,CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,10.0
2011-09-12,CULEX RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,1.0
2011-09-12,CULEX TERRITANS,34, W 77TH ST,T238,41.753391,-87.707394,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000001,0,3.0
2011-09-16,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.65449100000001,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,6.0
2011-09-16,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,5.0
2011-09-16,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,10.0
2011-09-16,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,3.0
2011-09-16,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,2.0
2011-09-16,CULEX PIPIENS,17, W 95TH ST,T094,41.720848,-87.666014,0,4.0
2011-09-16,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,13.0
2011-09-16,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,3.0
2011-09-16,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,9.0
2011-09-16,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,43.0
2011-09-16,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,7.0
2011-09-16,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,11.0
2011-09-16,CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,3.0
2011-09-16,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,19.0
2011-09-16,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,3.0
2011-09-16,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1.0
2011-09-16,CULEX PIPIENS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1.0
2011-09-16,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,9.0
2011-09-16,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,18.0
2011-09-16,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,3.0
2011-09-16,CULEX PIPIENS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0
2011-09-16,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0
2011-09-16,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,6.0
2011-09-16,CULEX RESTUANS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,13.0
2011-09-16,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,6.0
2011-09-16,CULEX TARSALIS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,11.0
2011-09-16,CULEX TARSALIS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,2.0
2011-09-16,CULEX RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,5.0
2011-09-16,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188000000001,0,13.0
2011-09-16,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,3.0
2011-09-16,CULEX RESTUANS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,1.0
2011-09-16,CULEX PIPIENS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,3.0
2011-09-16,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,2.0
2011-09-16,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,8.0
2011-09-16,CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,41.768388,-87.678649,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,2.0
2011-09-16,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,2.0
2011-09-16,CULEX RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,4.0
2011-09-16,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,7.0
2011-09-16,CULEX PIPIENS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,41.821582,-87.62779599999999,0,5.0
2011-09-16,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,36.0
2011-09-16,CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,1,9.0
2011-09-16,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,1,36.0
2011-09-16,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,10.0
2011-09-16,CULEX PIPIENS,52, S KOLMAR,T114,41.798697,-87.736812,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,3.0
2011-09-16,CULEX RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,1.0
2011-09-16,CULEX TARSALIS,37, S PULASKI RD,T063,41.82561,-87.726549,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,2.0
2011-09-16,CULEX PIPIENS,89, S MUSKEGON AVE,T099,41.733643,-87.55551,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1.0
2011-09-16,CULEX RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,3.0
2011-09-16,CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.53869300000001,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,56.0
2011-09-16,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,11.0
2011-09-16,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,87.0
2011-09-16,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,4.0
2011-09-16,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,9.0
2011-09-16,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,7.0
2011-09-16,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,2.0
2011-09-16,CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,7.0
2011-09-16,CULEX RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,2.0
2011-09-16,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,2.0
2011-09-16,CULEX RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,1.0
2011-09-16,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,3.0
2011-09-16,CULEX RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,19.0
2011-09-16,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,6.0
2011-09-16,CULEX PIPIENS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,12.0
2011-09-16,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,7.0
2011-09-16,CULEX RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,3.0
2011-09-16,CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,41.994679,-87.770899,0,2.0
2011-09-16,CULEX PIPIENS/RESTUANS,29, W 85TH ST,T237,41.738903,-87.69544300000001,0,13.0
2011-09-16,CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,9.0
2011-09-16,CULEX RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,3.0
2011-09-23,CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,1,13.0
2011-09-23,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,5.0
2011-09-23,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000001,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9.0
2011-09-23,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,5.0
2011-09-23,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,13.0
2011-09-23,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,6.0
2011-09-23,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,3.0
2011-09-23,CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,6.0
2011-09-23,CULEX RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,3.0
2011-09-23,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,27.0
2011-09-23,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,6.0
2011-09-23,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,3.0
2011-09-23,CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,4.0
2011-09-23,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,3.0
2011-09-23,CULEX RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,61.0
2011-09-23,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,1,61.0
2011-09-23,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,16.0
2011-09-23,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,3.0
2011-09-23,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,2.0
2011-09-23,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,1,18.0
2011-09-23,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,5.0
2011-09-23,CULEX PIPIENS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,43.0
2011-09-23,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,9.0
2011-09-23,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,1,54.0
2011-09-23,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,54.0
2011-09-23,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,6.0
2011-09-23,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,5.0
2011-09-23,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,4.0
2011-09-23,CULEX SALINARIUS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911823999999996,-87.726737,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,4.0
2011-09-23,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,41.800737,-87.71188000000001,0,6.0
2011-09-23,CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,4.0
2011-09-23,CULEX RESTUANS,52, W 63RD ST,T065,41.778296999999995,-87.752411,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,26.0
2011-09-23,CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,0,4.0
2011-09-23,CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,2.0
2011-09-23,CULEX RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.66634300000001,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,3.0
2011-09-23,CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,1.0
2011-09-23,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,53.0
2011-09-23,CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,0,12.0
2011-09-23,CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,4.0
2011-09-23,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,1.0
2011-09-23,CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.56566600000001,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,7.0
2011-09-23,CULEX TERRITANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478000000006,-87.862995,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,96.0
2011-09-23,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,26.0
2011-09-23,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,1.0
2011-09-23,CULEX RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,1,24.0
2011-09-23,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,41.904194,-87.756155,0,4.0
2011-09-23,CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,3.0
2011-09-23,CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,7.0
2011-09-23,CULEX PIPIENS,51, W 72ND ST,T035,41.763733,-87.742302,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,12.0
2011-09-23,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,1.0
2011-09-23,CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,41.776428,-87.627096,0,2.0
2011-09-23,CULEX PIPIENS/RESTUANS,34, W 77TH ST,T238,41.753391,-87.707394,0,9.0
2011-09-23,CULEX PIPIENS,34, W 77TH ST,T238,41.753391,-87.707394,0,1.0
2011-09-30,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,3.0
2011-09-30,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,4.0
2011-09-30,CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,11.0
2011-09-30,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,2.0
2011-09-30,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,3.0
2011-09-30,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,4.0
2011-09-30,CULEX SALINARIUS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,3.0
2011-09-30,CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,4.0
2011-09-30,CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,2.0
2011-09-30,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,19.0
2011-09-30,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,4.0
2011-09-30,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960615999999995,-87.777189,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,0,6.0
2011-09-30,CULEX PIPIENS,22, W 51ST ST,T061,41.801179,-87.679447,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,41.766202,-87.562889,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,41.803422999999995,-87.642984,0,3.0
2011-09-30,CULEX RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,0,1.0
2011-09-30,CULEX RESTUANS,63, W 64TH ST,T155,41.776156,-87.778927,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,41.82561,-87.726549,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,41.984809000000006,-87.728492,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,21.0
2011-09-30,CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,13.0
2011-09-30,CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,0,2.0
2011-09-30,CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,3.0
2011-09-30,CULEX RESTUANS,48, W MONTANA ST,T222,41.925197999999995,-87.746381,0,1.0
2011-09-30,CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,3.0
2011-09-30,CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,0,4.0
2011-09-30,CULEX RESTUANS,51, W 72ND ST,T035,41.763733,-87.742302,0,3.0
2011-09-30,CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,41.98728,-87.666066,0,2.0
2011-09-30,CULEX RESTUANS,17, N ASHLAND AVE,T232,41.912563,-87.66805500000001,0,2.0
2011-09-30,CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,2.0
2011-09-30,CULEX RESTUANS,71, N HARLEM AVE,T233,42.009876,-87.807277,0,2.0
2013-06-07,CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,0,19.0
2013-06-07,CULEX RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,2.0
2013-06-07,CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,1.0
2013-06-07,CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,0,4.0
2013-06-07,CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,0,4.0
2013-06-07,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,4.0
2013-06-07,CULEX RESTUANS,50, S CENTRAL AVE,T031,41.801497999999995,-87.763416,0,1.0
2013-06-07,CULEX TERRITANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,1.0
2013-06-07,CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,1.0
2013-06-07,CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.72460799999999,0,9.0
2013-06-07,CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,7.0
2013-06-07,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1.0
2013-06-07,CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,0,6.0
2013-06-07,CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999999,0,1.0
2013-06-07,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,10.0
2013-06-07,CULEX RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,8.0
2013-06-07,CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,2.0
2013-06-07,CULEX RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,1.0
2013-06-07,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1.0
2013-06-07,CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000001,0,1.0
